timestamp,block_number,tx_to,amount0,amount1,pool_address,gas_price,gas_used
1755302564,11235135,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,29516554741416525824,-1405887222,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,4290111345,122986
1755302566,11235137,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-21732710621531902,1036275,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,100040131,138873
1755302567,11235138,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,39357479248695820288,-1874530335,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,5680435000,128750
1755302567,11235138,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,2520000000000000000,-120020051,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,417699999,114444
1755302568,11235139,0x434f62842c4b114ade5660e574e75a80d8752f0a,-117704851080953637,5611531,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,110000000,189765
1755302596,11235168,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-32096136446025367133,1530202566,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,4142768492,138417
1755302597,11235169,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-114618021289408338334,5465009167,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,24583690858,138425
1755302597,11235169,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,-50000000000000000000,2384267160,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,20320420400,134055
1755302598,11235170,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-83163674586264894587,3966034841,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,10893569907,168629
1755302598,11235170,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2384683380,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140588560,146605
1755302599,11235171,0x0c2df217838664fe2a4fc6386ef302e8c4618caf,-4656826836066307040,222074428,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,120000000,162674
1755302600,11235172,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2384839462,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,126726
1755302603,11235175,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,574871436512868215,-27389645,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,110000000,118471
1755302610,11235182,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-142386288249791858837,6792224031,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,32181337238,138423
1755302610,11235182,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2385440166,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30218000000,129288
1755302610,11235182,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,-50000000000000000000,2385596322,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,20320000000,134075
